Iteration;Time;BestFitness;LRM-LLH0;LRM-LLH1;LRM-LLH2;LRM-LLH3;LRM-LLH4;LRM-LLH5;LRM-LLH6;LRM-LLH7;
397;1,624;0,03655391351942672;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
402;1,647;0,03651122058018208;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
406;1,673;0,03646414887793803;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
420;1,715;0,03640109469074604;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
421;1,725;0,036365626710450405;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
427;1,743;0,036353147235902106;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
446;1,805;0,03632709359605524;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
454;1,835;0,03626031746031366;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
457;1,847;0,03624586754241543;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
458;1,859;0,03620186097427103;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
467;1,884;0,03618675424192297;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
469;1,893;0,03618325123152344;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
474;1,913;0,03616814449917527;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
492;1,973;0,036121510673231105;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
497;1,994;0,03607224958948729;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
499;2,021;0,036055172413789416;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
502;2,046;0,036039189928841364;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
512;2,095;0,035987301587297904;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
515;2,115;0,035932785987954685;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
598;2,33;0,035915489874106976;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
621;2,396;0,03589644225505928;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
622;2,405;0,03587783251231158;1,0;1,0;2,0;1,0;5,0;1,0;3,0;82,0
623;2,493;0,03587695675971159;1,0;1,0;2,0;1,0;5,0;1,0;3,0;91,0
640;2,548;0,035858347016964;1,0;1,0;2,0;1,0;5,0;1,0;3,0;91,0
1000;3,509;0,035858347016964;1,0;1,0;2,0;1,0;5,0;1,0;3,0;76,0
1041;3,658;0,035858128078813944;1,0;1,0;2,0;1,0;5,0;1,0;3,0;72,0
1098;3,899;0,03585725232621395;1,0;1,0;2,0;1,0;5,0;1,0;3,0;67,0
1110;3,98;0,03585703338806412;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1137;4,043;0,0358530925013647;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1156;4,094;0,03584915161466529;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1160;4,106;0,03584740010946552;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1171;4,136;0,035845648604265645;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1186;4,178;0,03584477285166576;1,0;1,0;2,0;1,0;5,0;1,0;3,0;66,0
1256;4,438;0,035841488779416175;1,0;1,0;2,0;1,0;5,0;1,0;3,0;64,0
1261;4,455;0,03583886152161653;1,0;1,0;2,0;1,0;5,0;1,0;3,0;64,0
1284;4,565;0,03582703886151806;1,0;1,0;2,0;1,0;5,0;1,0;3,0;63,0
1310;4,679;0,03550738916255802;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1313;4,688;0,03539682539682176;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1315;4,697;0,03534953475642788;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1320;4,716;0,035300054734534014;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1329;4,743;0,03524926108374027;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1332;4,754;0,03514679802955323;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1337;4,768;0,03512052545155642;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1351;4,862;0,035116146688557004;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1352;4,868;0,035108483853308114;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1354;4,877;0,03509140667761024;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1362;4,9;0,03503929939791672;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1382;4,995;0,03502090859331919;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1409;5,111;0,034966174055825916;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1422;5,151;0,03496420361247632;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1429;5,173;0,034963327859876325;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1430;5,181;0,03496245210727644;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1450;5,29;0,03496201423097656;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1454;5,302;0,03495544608647749;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1471;5,346;0,03495062944717808;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1474;5,358;0,03494887794197832;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1476;5,368;0,034921072796931796;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1488;5,403;0,03491012588943332;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1496;5,482;0,034909906951283265;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1497;5,492;0,03488188286808669;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1498;5,499;0,03190430727023019;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1499;5,506;0,0318834567901205;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1502;5,52;0,031866337448556714;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1514;5,558;0,031859972565154826;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1528;5,597;0,031859753086416864;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1545;5,753;0,03179610425239776;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1546;5,76;0,03176449931412617;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1551;5,778;0,031755061728392264;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1552;5,787;0,03175374485596416;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1560;5,81;0,031734430727020424;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1566;5,833;0,03170480109739082;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1573;5,858;0,03169404663922892;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1577;5,873;0,031692071330587046;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1580;5,888;0,031670123456787436;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1585;5,91;0,03158803840877655;1,0;1,0;2,0;1,0;5,0;1,0;3,0;62,0
1611;6,021;0,03152438957475734;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1624;6,055;0,03151122085047753;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1628;6,071;0,03146908093278211;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1635;6,095;0,03139445816186315;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1637;6,107;0,031393141289435156;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1641;6,12;0,03137711934156129;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1643;6,133;0,03131303155006615;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1649;6,15;0,031311275720162235;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1657;6,18;0,03129152263374246;1,0;1,0;2,0;1,0;5,0;1,0;3,0;61,0
1669;6,207;0,03129152263374246;1,0;1,0;2,0;1,0;4,0;1,0;3,0;61,0
