Iteration;Time;BestFitness;Call-0;Best-0;Imp-0;Eq-0;Wrs-0;Tm-0;Call-1;Best-1;Imp-1;Eq-1;Wrs-1;Tm-1;Call-2;Best-2;Imp-2;Eq-2;Wrs-2;Tm-2;Call-3;Best-3;Imp-3;Eq-3;Wrs-3;Tm-3;Call-4;Best-4;Imp-4;Eq-4;Wrs-4;Tm-4;Call-5;Best-5;Imp-5;Eq-5;Wrs-5;Tm-5;Call-6;Best-6;Imp-6;Eq-6;Wrs-6;Tm-6;Call-7;Best-7;Imp-7;Eq-7;Wrs-7;Tm-7;
240;1,097;0,04435315904138992;19;1;1;0;18;0,018452472;21;2;2;6;13;0,024010011;159;69;69;80;10;0,327885953;9;0;0;9;0;0,015068057;14;9;9;5;0;0,086268977;12;0;0;0;12;0,01231438;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
243;1,115;0,044326579520692744;19;1;1;0;18;0,018452472;22;2;2;6;14;0,025352073;160;69;69;80;11;0,330284475;9;0;0;9;0;0,015068057;15;10;10;5;0;0,092442045;12;0;0;0;12;0,01231438;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
258;1,172;0,04135561015560574;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;169;69;69;80;20;0,355534915;10;1;1;9;0;0,017523321;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
259;1,178;0,04132066612066165;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;170;70;70;80;20;0,357850952;10;1;1;9;0;0,017523321;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
261;1,187;0,041314769314764965;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;171;71;71;80;20;0,360178671;11;1;1;10;0;0,018906172;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
263;1,195;0,04130865410864948;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;172;72;72;80;20;0,36248775;12;1;1;11;0;0,020298977;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;5;0;0;5;0;0,015935295;1;0;0;1;0;0,094352066;
265;1,206;0,041287687687683094;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;173;73;73;80;20;0,365095889;12;1;1;11;0;0,020298977;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
266;1,212;0,04128703248702781;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;174;74;74;80;20;0,367805136;12;1;1;11;0;0,020298977;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
267;1,219;0,041267813267808595;20;1;1;0;19;0,019507866;22;2;2;6;14;0,025352073;175;75;75;80;20;0,370301269;12;1;1;11;0;0,020298977;18;10;10;8;0;0,113674008;13;0;0;0;13;0,01335279;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
279;1,251;0,0412206388206342;22;1;1;0;21;0,021463562;23;2;2;7;14;0,026278898;180;75;75;85;20;0,381732825;13;1;1;12;0;0,0217355;20;11;11;9;0;0,123490322;14;0;0;0;14;0,014267379;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
281;1,258;0,041064701064696396;22;1;1;0;21;0,021463562;24;2;2;8;14;0,027268613;181;76;76;85;20;0,384085807;13;1;1;12;0;0,0217355;20;11;11;9;0;0,123490322;14;0;0;0;14;0,014267379;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
293;1,294;0,040981927381922745;22;1;1;0;21;0,021463562;26;2;2;10;14;0,029622017;187;76;76;85;26;0,39771596;14;1;1;13;0;0,023220801;23;12;12;11;0;0,13624041;14;0;0;0;14;0,014267379;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
299;1,312;0,04093038493038026;23;1;1;0;22;0,022354926;27;2;2;11;14;0,030558202;189;76;76;85;28;0,40189188;15;1;1;14;0;0,024628638;24;13;13;11;0;0,140483617;14;0;0;0;14;0,014267379;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
305;1,329;0,040916188916184204;24;1;1;0;23;0,023285268;28;2;2;11;15;0,031546605;192;76;76;85;31;0,408302616;15;1;1;14;0;0,024628638;25;14;14;11;0;0,144845579;14;0;0;0;14;0,014267379;6;0;0;6;0;0,018884995;1;0;0;1;0;0,094352066;
339;1,408;0,040798252798248225;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;218;76;76;85;57;0,464539868;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
340;1,414;0,04068512148511705;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;219;77;77;85;57;0,466775322;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
341;1,421;0,04067966147965707;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;220;78;78;85;57;0,468929677;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
342;1,427;0,04067070707070264;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;221;79;79;85;57;0,471080163;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
343;1,433;0,0406462462462418;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;222;80;80;85;57;0,473259681;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
344;1,439;0,040601692601688;24;1;1;0;23;0,023285268;30;2;2;11;17;0,033534887;223;81;81;85;57;0,475477114;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
346;1,446;0,03990958230957786;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;224;82;82;85;57;0,477686629;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
347;1,453;0,03974949494949043;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;225;83;83;85;57;0,479892945;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
348;1,461;0,036661193212912946;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;226;84;84;85;57;0,482073848;17;1;1;16;0;0,027788438;27;15;15;12;0;0,15321152;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
350;1,477;0,036629228243016954;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;226;84;84;85;57;0,482073848;17;1;1;16;0;0,027788438;29;16;16;13;0;0,164508742;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
351;1,485;0,0366274767378173;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;227;85;85;85;57;0,484828394;17;1;1;16;0;0,027788438;29;16;16;13;0;0,164508742;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
352;1,492;0,03662112753146807;24;1;1;0;23;0,023285268;31;2;2;11;18;0,034459009;228;86;86;85;57;0,487483593;17;1;1;16;0;0,027788438;29;16;16;13;0;0,164508742;15;0;0;0;15;0,015436259;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
375;1,543;0,036610399562119644;25;1;1;0;24;0,02418355;37;2;2;13;22;0,040645968;240;87;87;85;68;0,513793098;18;1;1;17;0;0,029369987;31;16;16;15;0;0,174512162;16;0;0;0;16;0,016334252;7;0;0;7;0;0,022205864;1;0;0;1;0;0,094352066;
384;1,573;0,03659091406677217;25;1;1;0;24;0,02418355;37;2;2;13;22;0,040645968;245;87;87;90;68;0,524020374;18;1;1;17;0;0,029369987;33;17;17;16;0;0,185185762;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
387;1,584;0,03657471264367407;26;1;1;0;25;0,025084371;37;2;2;13;22;0,040645968;246;88;88;90;68;0,526347966;19;1;1;18;0;0,030847464;33;17;17;16;0;0,185185762;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
393;1,61;0,0365547892720266;27;1;1;0;26;0,026271873;37;2;2;13;22;0,040645968;250;89;89;93;68;0,539186689;20;1;1;19;0;0,032558781;33;17;17;16;0;0,185185762;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
397;1,624;0,03655391351942672;27;1;1;0;26;0,026271873;38;2;2;13;23;0,041928461;252;90;90;94;68;0,544712213;21;1;1;20;0;0,034282665;33;17;17;16;0;0,185185762;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
402;1,647;0,03651122058018208;27;1;1;0;26;0,026271873;39;2;2;13;24;0,044216443;255;90;90;97;68;0,55293502;21;1;1;20;0;0,034282665;34;18;18;16;0;0,19274685;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
406;1,673;0,03646414887793803;27;1;1;0;26;0,026271873;39;2;2;13;24;0,044216443;257;90;90;99;68;0,558178671;21;1;1;20;0;0,034282665;36;19;19;17;0;0,208486317;17;0;0;0;17;0,017299335;8;0;0;8;0;0,025286965;1;0;0;1;0;0,094352066;
420;1,715;0,03640109469074604;27;1;1;0;26;0,026271873;40;2;2;13;25;0,045538211;267;91;91;108;68;0,584105478;22;1;1;21;0;0,035908218;36;19;19;17;0;0,208486317;18;0;0;0;18;0,018283715;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
421;1,725;0,036365626710450405;27;1;1;0;26;0,026271873;40;2;2;13;25;0,045538211;267;91;91;108;68;0,584105478;22;1;1;21;0;0,035908218;37;20;20;17;0;0,213969099;18;0;0;0;18;0,018283715;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
427;1,743;0,036353147235902106;28;1;1;0;27;0,027250172;40;2;2;13;25;0,045538211;270;91;91;111;68;0,591055103;22;1;1;21;0;0,035908218;38;21;21;17;0;0,21842435;19;0;0;0;19;0,019230524;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
446;1,805;0,03632709359605524;29;1;1;0;28;0,028336021;41;2;2;13;26;0,046586462;282;91;91;123;68;0,620637165;23;1;1;22;0;0,037474645;42;22;22;20;0;0,236926098;19;0;0;0;19;0,019230524;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
454;1,835;0,03626031746031366;29;1;1;0;28;0,028336021;41;2;2;13;26;0,046586462;286;91;91;127;68;0,630420309;23;1;1;22;0;0,037474645;45;23;23;22;0;0,251007397;20;0;0;0;20;0,020234639;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
457;1,847;0,03624586754241543;29;1;1;0;28;0,028336021;42;2;2;13;27;0,047721795;287;91;91;128;68;0,632495007;23;1;1;22;0;0,037474645;46;24;24;22;0;0,255030665;20;0;0;0;20;0,020234639;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
458;1,859;0,03620186097427103;29;1;1;0;28;0,028336021;42;2;2;13;27;0,047721795;287;91;91;128;68;0,632495007;23;1;1;22;0;0,037474645;47;25;25;22;0;0,26001205;20;0;0;0;20;0,020234639;9;0;0;9;0;0,029082919;1;0;0;1;0;0,094352066;
467;1,884;0,03618675424192297;31;1;1;0;30;0,030248992;42;2;2;13;27;0,047721795;291;91;91;132;68;0,641526922;24;1;1;23;0;0,03900719;48;26;26;22;0;0,263981444;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
469;1,893;0,03618325123152344;31;1;1;0;30;0,030248992;43;2;2;13;28;0,04896906;292;92;92;132;68;0,644076219;24;1;1;23;0;0,03900719;48;26;26;22;0;0,263981444;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
474;1,913;0,03616814449917527;31;1;1;0;30;0,030248992;43;2;2;13;28;0,04896906;295;92;92;135;68;0,650582546;24;1;1;23;0;0,03900719;50;27;27;23;0;0,272217661;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
492;1,973;0,036121510673231105;33;1;1;0;32;0,032496789;44;2;2;13;29;0,050513981;304;92;92;144;68;0,671283318;26;1;1;25;0;0,042271678;54;28;28;26;0;0,289781873;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
497;1,994;0,03607224958948729;33;1;1;0;32;0,032496789;44;2;2;13;29;0,050513981;308;92;92;148;68;0,679880636;26;1;1;25;0;0,042271678;55;29;29;26;0;0,294679202;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
499;2,021;0,036055172413789416;33;1;1;0;32;0,032496789;44;2;2;13;29;0,050513981;308;92;92;148;68;0,679880636;26;1;1;25;0;0,042271678;57;30;30;27;0;0,308204911;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
502;2,045;0,036039189928841364;33;1;1;0;32;0,032496789;45;2;2;13;30;0,052343929;308;92;92;148;68;0,679880636;26;1;1;25;0;0,042271678;59;31;31;28;0;0,321901982;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
512;2,095;0,035987301587297904;33;1;1;0;32;0,032496789;47;2;2;13;32;0,056324546;312;92;92;152;68;0,692445241;27;1;1;26;0;0,04412814;62;32;32;30;0;0,342098213;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
515;2,115;0,035932785987954685;33;1;1;0;32;0,032496789;48;2;2;13;33;0,057885734;312;92;92;152;68;0,692445241;27;1;1;26;0;0,04412814;64;33;33;31;0;0,354803499;20;0;0;0;20;0,020234639;10;0;0;10;0;0,03248123;1;0;0;1;0;0,094352066;
598;2,33;0,035915489874106976;40;1;1;0;39;0,03905614;56;2;2;13;41;0,066850978;347;92;92;183;72;0,770305332;31;1;1;30;0;0,050013385;81;34;34;47;0;0,434428977;28;0;0;0;28;0,027566639;14;0;0;14;0;0,046257709;1;0;0;1;0;0,094352066;
621;2,396;0,03589644225505928;44;1;1;0;43;0,043132972;57;2;2;13;42;0,068023652;355;92;92;191;72;0,788761764;33;1;1;32;0;0,052830792;86;35;35;51;0;0,460152052;30;0;0;0;30;0,029579643;15;0;0;15;0;0,050573637;1;0;0;1;0;0,094352066;
622;2,405;0,03587783251231158;44;1;1;0;43;0,043132972;57;2;2;13;42;0,068023652;355;92;92;191;72;0,788761764;33;1;1;32;0;0,052830792;87;36;36;51;0;0,46523301;30;0;0;0;30;0,029579643;15;0;0;15;0;0,050573637;1;0;0;1;0;0,094352066;
623;2,493;0,03587695675971159;44;1;1;0;43;0,043132972;57;2;2;13;42;0,068023652;355;92;92;191;72;0,788761764;33;1;1;32;0;0,052830792;87;36;36;51;0;0,46523301;30;0;0;0;30;0,029579643;15;0;0;15;0;0,050573637;2;1;1;1;0;0,179248408;
640;2,548;0,035858347016964;45;1;1;0;44;0,044026632;58;2;2;13;43;0,069104309;359;92;92;191;76;0,797016671;35;1;1;34;0;0,055658598;94;37;37;57;0;0,496722723;31;0;0;0;31;0,030456151;16;0;0;16;0;0,053850999;2;1;1;1;0;0,179248408;
1000;3,509;0,035858347016964;85;1;1;0;84;0,083296515;91;2;2;13;76;0,105886615;504;92;92;336;76;1,108134614;68;1;1;67;0;0,10350078;167;37;37;130;0;0,814972623;58;0;0;0;58;0,055764263;23;0;0;23;0;0,076756018;4;1;1;3;0;0,296011287;
1041;3,658;0,035858128078813944;89;1;1;0;88;0,087213185;95;2;2;13;80;0,110130504;522;92;92;354;76;1,146254732;73;1;1;72;0;0,110558408;174;37;37;137;0;0,843988933;59;0;0;0;59;0,056622762;24;1;1;23;0;0,080083755;5;1;1;4;0;0,349831108;
1098;3,899;0,03585725232621395;92;1;1;0;91;0,089904927;100;2;2;13;85;0,115454718;546;92;92;378;76;1,197008444;76;1;1;75;0;0,114623743;183;37;37;146;0;0,882492393;65;0;0;0;65;0,061914923;29;2;2;27;0;0,099735882;7;1;1;6;0;0,454153718;
1110;3,98;0,03585703338806412;94;1;1;0;93;0,09167227;100;2;2;13;85;0,115454718;549;92;92;381;76;1,202889779;76;1;1;75;0;0,114623743;185;37;37;148;0;0,890953481;67;0;0;0;67;0,063654122;31;3;3;28;0;0,106861701;8;1;1;7;0;0,505870243;
1137;4,043;0,0358530925013647;98;1;1;0;97;0,095278367;103;2;2;13;88;0,118685674;557;92;92;389;76;1,219212125;76;1;1;75;0;0,114623743;189;37;37;152;0;0,907321546;71;0;0;0;71;0,067240829;35;4;4;31;0;0,121335517;8;1;1;7;0;0,505870243;
1156;4,093;0,03584915161466529;99;2;2;0;97;0,096315368;104;2;2;13;89;0,119703027;564;92;92;396;76;1,233689052;77;1;1;76;0;0,116252656;194;37;37;157;0;0,927904574;74;0;0;0;74;0,069839461;36;4;4;32;0;0,124342704;8;1;1;7;0;0,505870243;
1160;4,106;0,03584740010946552;101;2;2;0;99;0,09864505;104;2;2;13;89;0,119703027;565;93;93;396;76;1,235826885;77;1;1;76;0;0,116252656;195;37;37;158;0;0,931869432;74;0;0;0;74;0,069839461;36;4;4;32;0;0,124342704;8;1;1;7;0;0,505870243;
1171;4,136;0,035845648604265645;102;2;2;0;100;0,099768846;104;2;2;13;89;0,119703027;567;93;93;398;76;1,239921048;78;1;1;77;0;0,117762059;196;37;37;159;0;0,935833932;76;0;0;0;76;0,07154964;40;5;5;35;0;0,136662642;8;1;1;7;0;0,505870243;
1186;4,178;0,03584477285166576;103;2;2;0;101;0,100840915;105;2;2;13;90;0,120720987;574;93;93;405;76;1,253882157;78;1;1;77;0;0,117762059;199;37;37;162;0;0,948020629;77;0;0;0;77;0,072393053;42;6;6;36;0;0,144007052;8;1;1;7;0;0,505870243;
1256;4,438;0,035841488779416175;113;2;2;0;111;0,112533367;114;2;2;13;99;0,130287054;590;93;93;421;76;1,286236584;83;1;1;82;0;0,124783002;212;37;37;175;0;1,001649446;82;0;0;0;82;0,077390266;52;7;7;45;0;0,174189999;10;1;1;9;0;0,60643387;
1261;4,455;0,03583886152161653;115;2;2;0;113;0,114918287;114;2;2;13;99;0,130287054;590;93;93;421;76;1,286236584;83;1;1;82;0;0,124783002;213;37;37;176;0;1,005916057;82;0;0;0;82;0,077390266;54;8;8;46;0;0,18042224;10;1;1;9;0;0,60643387;
1284;4,565;0,03582703886151806;117;2;2;0;115;0,117260485;116;2;2;13;101;0,132522522;599;94;94;429;76;1,304594177;84;1;1;83;0;0,126137672;216;37;37;179;0;1,021275392;83;0;0;0;83;0,078248408;58;8;8;50;0;0,192338041;11;1;1;10;0;0,65702789;
1310;4,679;0,03550738916255802;119;2;2;0;117;0,119518775;118;2;2;13;103;0,134669356;607;94;94;437;76;1,32185622;87;1;1;86;0;0,130567089;218;37;37;181;0;1,029347926;85;0;0;0;85;0,079983537;64;8;8;56;0;0,211286626;12;2;2;10;0;0,709496003;
1313;4,688;0,03539682539682176;119;2;2;0;117;0,119518775;118;2;2;13;103;0,134669356;608;95;95;437;76;1,323864465;88;1;1;87;0;0,131867964;218;37;37;181;0;1,029347926;86;0;0;0;86;0,08083788;64;8;8;56;0;0,211286626;12;2;2;10;0;0,709496003;
1315;4,697;0,03534953475642788;119;2;2;0;117;0,119518775;118;2;2;13;103;0,134669356;608;95;95;437;76;1,323864465;88;1;1;87;0;0,131867964;219;38;38;181;0;1,033538833;87;0;0;0;87;0,081877218;64;8;8;56;0;0,211286626;12;2;2;10;0;0,709496003;
1320;4,716;0,035300054734534014;120;2;2;0;118;0,120711472;118;2;2;13;103;0,134669356;608;95;95;437;76;1,323864465;88;1;1;87;0;0,131867964;221;39;39;182;0;1,041837392;87;0;0;0;87;0,081877218;66;8;8;58;0;0,217500467;12;2;2;10;0;0,709496003;
1329;4,743;0,03524926108374027;121;2;2;0;119;0,121817498;119;2;2;13;104;0,135685886;610;95;95;439;76;1,327659401;89;1;1;88;0;0,133100042;222;40;40;182;0;1,046099049;87;0;0;0;87;0,081877218;69;8;8;61;0;0,226770802;12;2;2;10;0;0,709496003;
1332;4,753;0,03514679802955323;121;2;2;0;119;0,121817498;120;2;2;13;105;0,136717975;611;95;95;440;76;1,329476315;89;1;1;88;0;0,133100042;223;41;41;182;0;1,050505601;87;0;0;0;87;0,081877218;69;8;8;61;0;0,226770802;12;2;2;10;0;0,709496003;
1337;4,768;0,03512052545155642;121;2;2;0;119;0,121817498;120;2;2;13;105;0,136717975;614;95;95;443;76;1,334925959;89;1;1;88;0;0,133100042;224;42;42;182;0;1,054681754;88;0;0;0;88;0,082732631;69;8;8;61;0;0,226770802;12;2;2;10;0;0,709496003;
1351;4,862;0,035116146688557004;122;2;2;0;120;0,122973534;121;2;2;13;106;0,137953301;620;95;95;449;76;1,346919838;89;1;1;88;0;0,133100042;226;42;42;184;0;1,062848595;88;0;0;0;88;0,082732631;72;9;9;63;0;0,23691428;13;2;2;11;0;0,765085303;
1352;4,868;0,035108483853308114;122;2;2;0;120;0,122973534;121;2;2;13;106;0,137953301;621;96;96;449;76;1,348915152;89;1;1;88;0;0,133100042;226;42;42;184;0;1,062848595;88;0;0;0;88;0,082732631;72;9;9;63;0;0,23691428;13;2;2;11;0;0,765085303;
1354;4,877;0,03509140667761024;122;2;2;0;120;0,122973534;121;2;2;13;106;0,137953301;622;97;97;449;76;1,350954968;89;1;1;88;0;0,133100042;226;42;42;184;0;1,062848595;88;0;0;0;88;0,082732631;73;9;9;64;0;0,24037433;13;2;2;11;0;0,765085303;
1362;4,9;0,03503929939791672;122;2;2;0;120;0,122973534;122;2;2;13;107;0,139038418;624;97;97;451;76;1,355037249;91;1;1;90;0;0,135669882;228;43;43;185;0;1,071213265;89;0;0;0;89;0,083586455;73;9;9;64;0;0,24037433;13;2;2;11;0;0,765085303;
1382;4,995;0,03502090859331919;127;2;2;0;125;0,128940912;124;2;2;13;109;0,141476518;629;98;98;455;76;1,364889185;93;1;1;92;0;0,138153247;228;43;43;185;0;1,071213265;91;0;0;0;91;0,085277145;76;9;9;67;0;0,250830684;14;2;2;12;0;0,822665012;
1409;5,111;0,034966174055825916;133;2;2;0;131;0,135824994;125;2;2;13;110;0,142559222;638;98;98;464;76;1,383826629;94;1;1;93;0;0,139425857;230;44;44;186;0;1,079659562;94;0;0;0;94;0,087831671;80;9;9;71;0;0,26500347;15;2;2;13;0;0,878257351;
1422;5,151;0,03496420361247632;134;2;2;0;132;0,136962015;127;2;2;13;112;0,144646645;640;98;98;466;76;1,38786722;94;1;1;93;0;0,139425857;234;44;44;190;0;1,096308494;95;0;0;0;95;0,088705293;83;10;10;73;0;0,275456147;15;2;2;13;0;0,878257351;
1429;5,173;0,034963327859876325;134;2;2;0;132;0,136962015;129;2;2;13;114;0,146742249;642;98;98;468;76;1,391793893;94;1;1;93;0;0,139425857;236;44;44;192;0;1,10458361;95;0;0;0;95;0,088705293;84;11;11;73;0;0,278857046;15;2;2;13;0;0,878257351;
1430;5,181;0,03496245210727644;134;2;2;0;132;0,136962015;129;2;2;13;114;0,146742249;642;98;98;468;76;1,391793893;94;1;1;93;0;0,139425857;236;44;44;192;0;1,10458361;95;0;0;0;95;0,088705293;85;12;12;73;0;0,282302613;15;2;2;13;0;0,878257351;
1450;5,29;0,03496201423097656;134;2;2;0;132;0,136962015;130;2;2;13;115;0,147768948;651;98;98;477;76;1,410059494;95;1;1;94;0;0,140667123;236;44;44;192;0;1,10458361;96;0;0;0;96;0,089559752;92;13;13;79;0;0,307699616;16;2;2;14;0;0,934124021;
1454;5,302;0,03495544608647749;134;2;2;0;132;0,136962015;130;2;2;13;115;0,147768948;652;99;99;477;76;1,412362289;96;1;1;95;0;0,141994315;237;44;44;193;0;1,108585649;97;0;0;0;97;0,090415727;92;13;13;79;0;0,307699616;16;2;2;14;0;0,934124021;
1471;5,346;0,03495062944717808;135;2;2;0;133;0,138054269;132;2;2;13;117;0,14990817;657;100;100;481;76;1,421964807;97;1;1;96;0;0,143311587;240;44;44;196;0;1,121184241;99;0;0;0;99;0,092165749;95;13;13;82;0;0,318157949;16;2;2;14;0;0,934124021;
1474;5,358;0,03494887794197832;135;2;2;0;133;0,138054269;133;2;2;13;118;0,150994706;657;100;100;481;76;1,421964807;97;1;1;96;0;0,143311587;241;44;44;197;0;1,125181315;99;0;0;0;99;0,092165749;96;14;14;82;0;0,321907632;16;2;2;14;0;0,934124021;
1476;5,368;0,034921072796931796;135;2;2;0;133;0,138054269;134;2;2;13;119;0,152085525;657;100;100;481;76;1,421964807;97;1;1;96;0;0,143311587;242;45;45;197;0;1,129450708;99;0;0;0;99;0,092165749;96;14;14;82;0;0,321907632;16;2;2;14;0;0,934124021;
1488;5,403;0,03491012588943332;136;2;2;0;134;0,139578164;135;2;2;13;120;0,153138339;662;101;101;485;76;1,431482743;98;1;1;97;0;0,144584361;245;45;45;200;0;1,142032527;99;0;0;0;99;0,092165749;97;14;14;83;0;0,325529144;16;2;2;14;0;0,934124021;
1496;5,482;0,034909906951283265;138;3;3;0;135;0,141556923;136;2;2;13;121;0,154726724;664;101;101;487;76;1,435587021;98;1;1;97;0;0,144584361;245;45;45;200;0;1,142032527;99;0;0;0;99;0,092165749;99;14;14;85;0;0,333291348;17;2;2;15;0;0,991638873;
1497;5,492;0,03488188286808669;138;3;3;0;135;0,141556923;136;2;2;13;121;0,154726724;664;101;101;487;76;1,435587021;98;1;1;97;0;0,144584361;246;46;46;200;0;1,147123492;99;0;0;0;99;0,092165749;99;14;14;85;0;0,333291348;17;2;2;15;0;0,991638873;
1498;5,499;0,03190430727023019;138;3;3;0;135;0,141556923;136;2;2;13;121;0,154726724;665;102;102;487;76;1,437897316;98;1;1;97;0;0,144584361;246;46;46;200;0;1,147123492;99;0;0;0;99;0,092165749;99;14;14;85;0;0,333291348;17;2;2;15;0;0,991638873;
1499;5,506;0,0318834567901205;138;3;3;0;135;0,141556923;136;2;2;13;121;0,154726724;666;103;103;487;76;1,440074755;98;1;1;97;0;0,144584361;246;46;46;200;0;1,147123492;99;0;0;0;99;0,092165749;99;14;14;85;0;0,333291348;17;2;2;15;0;0,991638873;
1502;5,52;0,031866337448556714;139;3;3;0;136;0,14245526;136;2;2;13;121;0,154726724;667;103;103;488;76;1,442548671;98;1;1;97;0;0,144584361;247;47;47;200;0;1,152370901;99;0;0;0;99;0,092165749;99;14;14;85;0;0,333291348;17;2;2;15;0;0,991638873;
1514;5,558;0,031859972565154826;141;3;3;0;138;0,144274942;137;2;2;13;122;0,155919116;671;103;103;492;76;1,452469609;98;1;1;97;0;0,144584361;249;48;48;201;0;1,163903034;100;0;0;0;100;0,093368267;101;14;14;87;0;0,340154228;17;2;2;15;0;0,991638873;
